"subject","block","trial","condition","change","responses","time","prev_condition","prev_change","color","answer_change","answer_correct","signal_detection","age","color_text","signal_detection_text"
102,2,38,6,1,211,1974,4,0,1,0,0,2,"young","rot","miss"
102,2,39,4,1,211,1163,6,1,4,0,0,2,"young","gelb","miss"
102,2,40,4,1,202,1015,4,1,1,1,1,3,"young","rot","hit"
102,2,41,6,1,202,1298,4,1,8,1,1,3,"young","türkis","hit"
102,2,42,8,0,212,897,6,1,3,1,0,0,"young","blau","false alarm"
102,2,43,8,1,202,1041,8,0,6,1,1,3,"young","schwarz","hit"
102,2,44,4,1,202,970,8,1,5,1,1,3,"young","pink","hit"
102,2,45,2,1,202,974,4,1,1,1,1,3,"young","rot","hit"
102,2,46,8,1,202,1450,2,1,5,1,1,3,"young","pink","hit"
102,2,47,8,0,201,1010,8,1,4,0,1,1,"young","gelb","correct rejection"
102,2,48,4,1,202,868,8,0,5,1,1,3,"young","pink","hit"
102,2,49,8,0,201,980,4,1,4,0,1,1,"young","gelb","correct rejection"
102,2,50,2,0,201,808,8,0,8,0,1,1,"young","türkis","correct rejection"
102,2,51,2,1,202,939,2,0,1,1,1,3,"young","rot","hit"
102,2,52,8,0,201,1112,2,1,3,0,1,1,"young","blau","correct rejection"
102,2,53,6,0,212,1382,8,0,4,1,0,0,"young","gelb","false alarm"
102,2,54,8,0,212,1138,6,0,7,1,0,0,"young","orange","false alarm"
102,2,55,2,1,202,895,8,0,8,1,1,3,"young","türkis","hit"
102,2,56,6,0,212,1782,2,1,7,1,0,0,"young","orange","false alarm"
102,2,57,8,1,211,3057,6,0,2,0,0,2,"young","grün","miss"
102,2,58,2,1,202,1298,8,1,8,1,1,3,"young","türkis","hit"
102,2,59,6,1,202,2666,2,1,6,1,1,3,"young","schwarz","hit"
102,2,60,8,1,202,1066,6,1,5,1,1,3,"young","pink","hit"
102,2,61,8,1,211,1370,8,1,2,0,0,2,"young","grün","miss"
102,2,62,6,1,202,829,8,1,3,1,1,3,"young","blau","hit"
102,2,63,6,1,202,1360,6,1,2,1,1,3,"young","grün","hit"
102,2,64,2,1,202,829,6,1,1,1,1,3,"young","rot","hit"
102,2,65,4,0,212,5374,2,1,6,1,0,0,"young","schwarz","false alarm"
102,3,1,4,0,212,4419,0,0,4,1,0,0,"young","gelb","false alarm"
102,3,2,2,1,202,741,4,0,1,1,1,3,"young","rot","hit"
102,3,3,2,0,201,755,2,1,5,0,1,1,"young","pink","correct rejection"
102,3,4,4,1,202,1223,2,0,3,1,1,3,"young","blau","hit"
102,3,5,4,1,202,713,4,1,4,1,1,3,"young","gelb","hit"
102,3,6,2,1,202,959,4,1,4,1,1,3,"young","gelb","hit"
102,3,7,6,1,202,1524,2,1,8,1,1,3,"young","türkis","hit"
102,3,8,2,0,201,1641,6,1,5,0,1,1,"young","pink","correct rejection"
102,3,9,6,1,202,1554,2,0,5,1,1,3,"young","pink","hit"
102,3,10,6,1,202,816,6,1,4,1,1,3,"young","gelb","hit"
102,3,11,8,1,202,889,6,1,7,1,1,3,"young","orange","hit"
102,3,12,8,1,202,961,8,1,2,1,1,3,"young","grün","hit"
102,3,13,2,0,201,797,8,1,8,0,1,1,"young","türkis","correct rejection"
102,3,14,4,0,201,1849,2,0,1,0,1,1,"young","rot","correct rejection"
102,3,15,6,0,201,1129,4,0,6,0,1,1,"young","schwarz","correct rejection"
102,3,16,6,1,202,871,6,0,1,1,1,3,"young","rot","hit"
102,3,17,4,0,201,1423,6,1,8,0,1,1,"young","türkis","correct rejection"
102,3,18,8,1,202,993,4,0,6,1,1,3,"young","schwarz","hit"
102,3,19,6,0,212,1004,8,1,5,1,0,0,"young","pink","false alarm"
102,3,20,2,0,201,718,6,0,3,0,1,1,"young","blau","correct rejection"
102,3,21,2,0,201,628,2,0,4,0,1,1,"young","gelb","correct rejection"
102,3,22,2,1,202,869,2,0,6,1,1,3,"young","schwarz","hit"
102,3,23,2,1,202,1078,2,1,3,1,1,3,"young","blau","hit"
102,3,24,6,0,201,3141,2,1,8,0,1,1,"young","türkis","correct rejection"
102,3,25,8,1,202,1875,6,0,5,1,1,3,"young","pink","hit"
102,3,26,4,1,202,1011,8,1,5,1,1,3,"young","pink","hit"
102,3,27,6,1,211,1038,4,1,2,0,0,2,"young","grün","miss"
102,3,28,6,0,212,1015,6,1,7,1,0,0,"young","orange","false alarm"
102,3,29,6,0,201,2889,6,0,5,0,1,1,"young","pink","correct rejection"
102,3,30,4,1,202,745,6,0,3,1,1,3,"young","blau","hit"
102,3,31,4,0,201,918,4,1,2,0,1,1,"young","grün","correct rejection"
102,3,32,6,1,202,828,4,0,8,1,1,3,"young","türkis","hit"
102,3,33,8,0,212,2973,6,1,6,1,0,0,"young","schwarz","false alarm"
102,3,34,8,1,202,1346,8,0,7,1,1,3,"young","orange","hit"
102,3,35,6,1,202,871,8,1,6,1,1,3,"young","schwarz","hit"
102,3,36,2,1,202,863,6,1,4,1,1,3,"young","gelb","hit"
102,3,37,4,1,202,903,2,1,1,1,1,3,"young","rot","hit"
102,3,38,6,0,201,798,4,1,5,0,1,1,"young","pink","correct rejection"
102,3,39,8,0,212,1105,6,0,7,1,0,0,"young","orange","false alarm"
102,3,40,6,1,202,776,8,0,3,1,1,3,"young","blau","hit"
102,3,41,4,1,202,1644,6,1,8,1,1,3,"young","türkis","hit"
102,3,42,8,0,201,836,4,1,8,0,1,1,"young","türkis","correct rejection"
102,3,43,2,1,202,814,8,0,3,1,1,3,"young","blau","hit"
102,3,44,8,1,202,10680,2,1,6,1,1,3,"young","schwarz","hit"
102,3,45,8,0,201,3826,8,1,7,0,1,1,"young","orange","correct rejection"
102,3,46,4,0,201,1101,8,0,7,0,1,1,"young","orange","correct rejection"
102,3,47,4,0,201,1428,4,0,5,0,1,1,"young","pink","correct rejection"
102,3,48,2,0,201,493,4,0,3,0,1,1,"young","blau","correct rejection"
102,3,49,6,0,201,2508,2,0,5,0,1,1,"young","pink","correct rejection"
102,3,50,4,0,201,2787,6,0,7,0,1,1,"young","orange","correct rejection"
102,3,51,8,0,201,1166,4,0,3,0,1,1,"young","blau","correct rejection"
102,3,52,8,0,201,1082,8,0,8,0,1,1,"young","türkis","correct rejection"
102,3,53,2,0,201,2018,8,0,3,0,1,1,"young","blau","correct rejection"
102,3,54,8,0,212,1580,2,0,4,1,0,0,"young","gelb","false alarm"
102,3,55,4,1,202,896,8,0,4,1,1,3,"young","gelb","hit"
102,3,56,8,1,202,992,4,1,8,1,1,3,"young","türkis","hit"
102,3,57,2,1,202,834,8,1,6,1,1,3,"young","schwarz","hit"
102,3,58,8,0,212,1099,2,1,5,1,0,0,"young","pink","false alarm"
102,3,59,6,0,201,3675,8,0,2,0,1,1,"young","grün","correct rejection"
102,3,60,2,1,202,835,6,0,7,1,1,3,"young","orange","hit"
102,3,61,4,0,212,980,2,1,5,1,0,0,"young","pink","false alarm"
102,3,62,4,1,202,1289,4,0,8,1,1,3,"young","türkis","hit"
102,3,63,2,0,201,776,4,1,8,0,1,1,"young","türkis","correct rejection"
102,3,64,8,1,202,811,2,0,4,1,1,3,"young","gelb","hit"
102,3,65,4,0,201,990,8,1,4,0,1,1,"young","gelb","correct rejection"
102,4,1,2,1,202,1383,0,0,8,1,1,3,"young","türkis","hit"
102,4,2,2,0,201,1026,2,1,7,0,1,1,"young","orange","correct rejection"
102,4,3,6,0,212,1324,2,0,7,1,0,0,"young","orange","false alarm"
102,4,4,6,1,211,1433,6,0,2,0,0,2,"young","grün","miss"
102,4,5,8,0,212,1379,6,1,1,1,0,0,"young","rot","false alarm"
102,4,6,6,0,201,959,8,0,7,0,1,1,"young","orange","correct rejection"
102,4,7,8,0,212,1491,6,0,4,1,0,0,"young","gelb","false alarm"
102,4,8,4,0,201,786,8,0,8,0,1,1,"young","türkis","correct rejection"
102,4,9,4,1,202,829,4,0,6,1,1,3,"young","schwarz","hit"
102,4,10,6,0,201,823,4,1,3,0,1,1,"young","blau","correct rejection"
102,4,11,4,0,201,785,6,0,2,0,1,1,"young","grün","correct rejection"
102,4,12,8,1,202,5620,4,0,5,1,1,3,"young","pink","hit"
102,4,13,8,0,201,1167,8,1,2,0,1,1,"young","grün","correct rejection"
102,4,14,6,1,211,1876,8,0,8,0,0,2,"young","türkis","miss"
102,4,15,8,1,202,909,6,1,6,1,1,3,"young","schwarz","hit"
102,4,16,8,1,211,971,8,1,4,0,0,2,"young","gelb","miss"
102,4,17,4,1,202,902,8,1,4,1,1,3,"young","gelb","hit"
102,4,18,6,1,202,1140,4,1,7,1,1,3,"young","orange","hit"
102,4,19,6,0,201,946,6,1,6,0,1,1,"young","schwarz","correct rejection"
102,4,20,6,0,201,1135,6,0,5,0,1,1,"young","pink","correct rejection"
102,4,21,2,0,201,812,6,0,7,0,1,1,"young","orange","correct rejection"
102,4,22,8,1,202,902,2,0,3,1,1,3,"young","blau","hit"
102,4,23,2,0,201,757,8,1,5,0,1,1,"young","pink","correct rejection"
102,4,24,4,1,202,857,2,0,5,1,1,3,"young","pink","hit"
102,4,25,8,0,212,1177,4,1,4,1,0,0,"young","gelb","false alarm"
102,4,26,8,1,202,1165,8,0,1,1,1,3,"young","rot","hit"
102,4,27,6,0,212,1794,8,1,8,1,0,0,"young","türkis","false alarm"
102,4,28,2,1,202,821,6,0,3,1,1,3,"young","blau","hit"
102,4,29,2,1,202,8375,2,1,3,1,1,3,"young","blau","hit"
102,4,30,8,0,212,933,2,1,1,1,0,0,"young","rot","false alarm"
102,4,31,8,0,212,2322,8,0,5,1,0,0,"young","pink","false alarm"
102,4,32,4,1,202,904,8,0,5,1,1,3,"young","pink","hit"
102,4,33,2,1,202,1126,4,1,3,1,1,3,"young","blau","hit"
102,4,34,6,1,202,1236,2,1,5,1,1,3,"young","pink","hit"
102,4,35,6,1,202,989,6,1,1,1,1,3,"young","rot","hit"
102,4,36,2,1,202,1433,6,1,3,1,1,3,"young","blau","hit"
102,4,37,8,1,202,746,2,1,7,1,1,3,"young","orange","hit"
102,4,38,2,1,202,1295,8,1,1,1,1,3,"young","rot","hit"
102,4,39,6,0,212,1286,2,1,5,1,0,0,"young","pink","false alarm"
102,4,40,8,1,202,1085,6,0,7,1,1,3,"young","orange","hit"
102,4,41,6,1,202,797,8,1,2,1,1,3,"young","grün","hit"
102,4,42,4,0,201,736,6,1,7,0,1,1,"young","orange","correct rejection"
102,4,43,4,0,201,741,4,0,2,0,1,1,"young","grün","correct rejection"
102,4,44,6,0,201,1035,4,0,4,0,1,1,"young","gelb","correct rejection"
102,4,45,4,1,202,956,6,0,4,1,1,3,"young","gelb","hit"
102,4,46,4,0,201,2584,4,1,6,0,1,1,"young","schwarz","correct rejection"
102,4,47,2,0,201,796,4,0,8,0,1,1,"young","türkis","correct rejection"
102,4,48,6,1,202,927,2,0,1,1,1,3,"young","rot","hit"
102,4,49,2,0,201,733,6,1,4,0,1,1,"young","gelb","correct rejection"
102,4,50,2,0,201,602,2,0,7,0,1,1,"young","orange","correct rejection"
102,4,51,8,0,212,932,2,0,3,1,0,0,"young","blau","false alarm"
102,4,52,2,0,201,961,8,0,5,0,1,1,"young","pink","correct rejection"
102,4,53,4,0,201,766,2,0,5,0,1,1,"young","pink","correct rejection"
102,4,54,6,1,202,841,4,0,4,1,1,3,"young","gelb","hit"
102,4,55,4,1,202,914,6,1,2,1,1,3,"young","grün","hit"
102,4,56,8,1,202,632,4,1,3,1,1,3,"young","blau","hit"
102,4,57,4,0,201,954,8,1,7,0,1,1,"young","orange","correct rejection"
102,4,58,2,1,202,799,4,0,1,1,1,3,"young","rot","hit"
102,4,59,4,1,202,1018,2,1,3,1,1,3,"young","blau","hit"
102,4,60,4,1,202,780,4,1,4,1,1,3,"young","gelb","hit"
102,4,61,2,0,201,855,4,1,4,0,1,1,"young","gelb","correct rejection"
102,4,62,2,1,202,1303,2,0,2,1,1,3,"young","grün","hit"
102,4,63,4,0,212,1790,2,1,1,1,0,0,"young","rot","false alarm"
102,4,64,8,0,201,2890,4,0,3,0,1,1,"young","blau","correct rejection"
102,4,65,2,1,202,1233,8,0,7,1,1,3,"young","orange","hit"
103,1,1,4,1,202,780,0,0,1,1,1,3,"young","rot","hit"
103,1,2,4,1,202,785,4,1,6,1,1,3,"young","schwarz","hit"
103,1,3,8,0,212,1540,4,1,2,1,0,0,"young","grün","false alarm"
103,1,4,8,0,201,776,8,0,3,0,1,1,"young","blau","correct rejection"
103,1,5,6,1,202,885,8,0,1,1,1,3,"young","rot","hit"
103,1,6,2,1,202,2052,6,1,1,1,1,3,"young","rot","hit"
103,1,7,4,0,201,805,2,1,7,0,1,1,"young","orange","correct rejection"
103,1,8,6,0,201,1103,4,0,3,0,1,1,"young","blau","correct rejection"
103,1,9,2,1,202,750,6,0,7,1,1,3,"young","orange","hit"
103,1,10,2,0,201,914,2,1,8,0,1,1,"young","türkis","correct rejection"
103,1,11,6,0,201,1121,2,0,2,0,1,1,"young","grün","correct rejection"
103,1,12,4,1,202,887,6,0,5,1,1,3,"young","pink","hit"
103,1,13,2,0,201,1023,4,1,5,0,1,1,"young","pink","correct rejection"
103,1,14,2,0,201,1305,2,0,2,0,1,1,"young","grün","correct rejection"
103,1,15,8,0,212,832,2,0,7,1,0,0,"young","orange","false alarm"
103,1,16,6,0,201,1714,8,0,3,0,1,1,"young","blau","correct rejection"
103,1,17,6,1,202,825,6,0,8,1,1,3,"young","türkis","hit"
103,1,18,8,0,201,786,6,1,2,0,1,1,"young","grün","correct rejection"
103,1,19,2,0,201,846,8,0,1,0,1,1,"young","rot","correct rejection"
103,1,20,8,1,202,823,2,0,6,1,1,3,"young","schwarz","hit"
103,1,21,4,1,202,858,8,1,7,1,1,3,"young","orange","hit"
103,1,22,6,0,201,1042,4,1,2,0,1,1,"young","grün","correct rejection"
103,1,23,4,0,201,1348,6,0,3,0,1,1,"young","blau","correct rejection"
103,1,24,6,1,202,1112,4,0,6,1,1,3,"young","schwarz","hit"
103,1,25,6,1,202,703,6,1,1,1,1,3,"young","rot","hit"
103,1,26,6,0,201,886,6,1,1,0,1,1,"young","rot","correct rejection"
103,1,27,8,1,211,1125,6,0,4,0,0,2,"young","gelb","miss"
103,1,28,2,1,202,746,8,1,2,1,1,3,"young","grün","hit"
103,1,29,6,0,212,1695,2,1,5,1,0,0,"young","pink","false alarm"
103,1,30,6,0,201,1303,6,0,5,0,1,1,"young","pink","correct rejection"
103,1,31,2,0,201,742,6,0,5,0,1,1,"young","pink","correct rejection"
103,1,32,6,1,202,1491,2,0,5,1,1,3,"young","pink","hit"
103,1,33,4,0,201,810,6,1,4,0,1,1,"young","gelb","correct rejection"
103,1,34,2,1,202,805,4,0,3,1,1,3,"young","blau","hit"
103,1,35,6,1,202,1399,2,1,2,1,1,3,"young","grün","hit"
103,1,36,4,1,202,938,6,1,2,1,1,3,"young","grün","hit"
103,1,37,2,1,202,791,4,1,8,1,1,3,"young","türkis","hit"
103,1,38,8,1,202,1467,2,1,1,1,1,3,"young","rot","hit"
103,1,39,6,1,202,1443,8,1,4,1,1,3,"young","gelb","hit"
103,1,40,2,0,201,1300,6,1,4,0,1,1,"young","gelb","correct rejection"
103,1,41,4,1,202,2964,2,0,2,1,1,3,"young","grün","hit"
103,1,42,8,1,211,1160,4,1,7,0,0,2,"young","orange","miss"
103,1,43,2,0,201,974,8,1,6,0,1,1,"young","schwarz","correct rejection"
103,1,44,4,0,201,777,2,0,3,0,1,1,"young","blau","correct rejection"
103,1,45,8,0,212,1869,4,0,7,1,0,0,"young","orange","false alarm"
103,1,46,8,1,211,1646,8,0,2,0,0,2,"young","grün","miss"
103,1,47,8,1,202,768,8,1,7,1,1,3,"young","orange","hit"
103,1,48,8,0,212,3892,8,1,3,1,0,0,"young","blau","false alarm"
103,1,49,4,0,201,796,8,0,3,0,1,1,"young","blau","correct rejection"
103,1,50,4,1,202,952,4,0,6,1,1,3,"young","schwarz","hit"
103,1,51,4,0,201,860,4,1,8,0,1,1,"young","türkis","correct rejection"
103,1,52,8,1,202,829,4,0,5,1,1,3,"young","pink","hit"
103,1,53,6,0,201,1119,8,1,5,0,1,1,"young","pink","correct rejection"
103,1,54,8,0,212,1053,6,0,4,1,0,0,"young","gelb","false alarm"
103,1,55,4,1,202,782,8,0,4,1,1,3,"young","gelb","hit"
103,1,56,6,1,202,946,4,1,3,1,1,3,"young","blau","hit"
103,1,57,8,1,202,1014,6,1,7,1,1,3,"young","orange","hit"
103,1,58,4,0,201,1720,8,1,1,0,1,1,"young","rot","correct rejection"
103,1,59,4,0,201,1255,4,0,1,0,1,1,"young","rot","correct rejection"
103,1,60,2,0,201,976,4,0,2,0,1,1,"young","grün","correct rejection"
103,1,61,2,1,202,780,2,0,1,1,1,3,"young","rot","hit"
103,1,62,8,0,212,1160,2,1,6,1,0,0,"young","schwarz","false alarm"
103,1,63,2,1,202,878,8,0,6,1,1,3,"young","schwarz","hit"
103,1,64,2,1,202,1949,2,1,8,1,1,3,"young","türkis","hit"
103,1,65,4,1,202,698,2,1,2,1,1,3,"young","grün","hit"
103,2,1,8,1,202,749,0,0,1,1,1,3,"young","rot","hit"
103,2,2,8,1,202,777,8,1,6,1,1,3,"young","schwarz","hit"
103,2,3,4,1,202,837,8,1,6,1,1,3,"young","schwarz","hit"
103,2,4,2,0,201,622,4,1,5,0,1,1,"young","pink","correct rejection"
103,2,5,8,0,201,1744,2,0,2,0,1,1,"young","grün","correct rejection"
103,2,6,8,0,201,1101,8,0,5,0,1,1,"young","pink","correct rejection"
103,2,7,6,1,202,1197,8,0,4,1,1,3,"young","gelb","hit"
103,2,8,6,0,201,1816,6,1,6,0,1,1,"young","schwarz","correct rejection"
103,2,9,4,1,202,1354,6,0,5,1,1,3,"young","pink","hit"
103,2,10,6,0,201,943,4,1,8,0,1,1,"young","türkis","correct rejection"
103,2,11,2,1,202,1380,6,0,8,1,1,3,"young","türkis","hit"
103,2,12,2,0,201,1049,2,1,6,0,1,1,"young","schwarz","correct rejection"
103,2,13,6,0,201,1481,2,0,1,0,1,1,"young","rot","correct rejection"
103,2,14,2,0,201,907,6,0,5,0,1,1,"young","pink","correct rejection"
103,2,15,8,1,202,3305,2,0,4,1,1,3,"young","gelb","hit"
103,2,16,4,0,201,680,8,1,2,0,1,1,"young","grün","correct rejection"
103,2,17,6,0,201,1104,4,0,7,0,1,1,"young","orange","correct rejection"
103,2,18,8,0,201,727,6,0,7,0,1,1,"young","orange","correct rejection"
103,2,19,2,0,201,789,8,0,6,0,1,1,"young","schwarz","correct rejection"
103,2,20,6,1,202,1841,2,0,6,1,1,3,"young","schwarz","hit"
103,2,21,6,1,202,786,6,1,5,1,1,3,"young","pink","hit"
103,2,22,8,0,201,854,6,1,5,0,1,1,"young","pink","correct rejection"
103,2,23,2,1,202,751,8,0,1,1,1,3,"young","rot","hit"
103,2,24,6,1,202,741,2,1,6,1,1,3,"young","schwarz","hit"
103,2,25,2,0,201,786,6,1,1,0,1,1,"young","rot","correct rejection"
103,2,26,2,0,201,829,2,0,6,0,1,1,"young","schwarz","correct rejection"
103,2,27,4,0,201,1103,2,0,2,0,1,1,"young","grün","correct rejection"
103,2,28,6,1,202,742,4,0,6,1,1,3,"young","schwarz","hit"
103,2,29,8,1,211,891,6,1,2,0,0,2,"young","grün","miss"
103,2,30,6,0,201,1362,8,1,5,0,1,1,"young","pink","correct rejection"
103,2,31,8,1,202,895,6,0,2,1,1,3,"young","grün","hit"
103,2,32,2,0,201,703,8,1,2,0,1,1,"young","grün","correct rejection"
103,2,33,2,1,202,725,2,0,5,1,1,3,"young","pink","hit"
103,2,34,6,0,201,955,2,1,2,0,1,1,"young","grün","correct rejection"
103,2,35,6,1,202,951,6,0,6,1,1,3,"young","schwarz","hit"
103,2,36,4,0,201,845,6,1,2,0,1,1,"young","grün","correct rejection"
103,2,37,2,1,202,1015,4,0,3,1,1,3,"young","blau","hit"
103,2,38,2,1,202,817,2,1,7,1,1,3,"young","orange","hit"
103,2,39,8,1,202,843,2,1,6,1,1,3,"young","schwarz","hit"
103,2,40,6,1,211,1164,8,1,4,0,0,2,"young","gelb","miss"
103,2,41,2,1,202,874,6,1,6,1,1,3,"young","schwarz","hit"
103,2,42,4,0,201,715,2,1,3,0,1,1,"young","blau","correct rejection"
103,2,43,2,0,201,810,4,0,2,0,1,1,"young","grün","correct rejection"
103,2,44,4,1,202,789,2,0,4,1,1,3,"young","gelb","hit"
103,2,45,4,0,201,1057,4,1,7,0,1,1,"young","orange","correct rejection"
103,2,46,4,1,202,905,4,0,2,1,1,3,"young","grün","hit"
103,2,47,6,1,202,808,4,1,3,1,1,3,"young","blau","hit"
103,2,48,4,1,202,793,6,1,5,1,1,3,"young","pink","hit"
103,2,49,8,0,201,933,4,1,7,0,1,1,"young","orange","correct rejection"
103,2,50,4,1,202,771,8,0,3,1,1,3,"young","blau","hit"
103,2,51,4,1,202,759,4,1,4,1,1,3,"young","gelb","hit"
103,2,52,2,1,202,771,4,1,2,1,1,3,"young","grün","hit"
103,2,53,8,0,201,1008,2,1,5,0,1,1,"young","pink","correct rejection"
103,2,54,6,0,212,923,8,0,2,1,0,0,"young","grün","false alarm"
103,2,55,6,0,201,792,6,0,2,0,1,1,"young","grün","correct rejection"
103,2,56,4,0,201,739,6,0,4,0,1,1,"young","gelb","correct rejection"
103,2,57,4,0,212,889,4,0,3,1,0,0,"young","blau","false alarm"
103,2,58,8,0,212,1152,4,0,8,1,0,0,"young","türkis","false alarm"
103,2,59,4,0,201,750,8,0,4,0,1,1,"young","gelb","correct rejection"
103,2,60,8,1,202,842,4,0,8,1,1,3,"young","türkis","hit"
103,2,61,8,0,201,964,8,1,1,0,1,1,"young","rot","correct rejection"
103,2,62,8,1,202,760,8,0,3,1,1,3,"young","blau","hit"
103,2,63,2,1,202,734,8,1,4,1,1,3,"young","gelb","hit"
103,2,64,4,1,202,954,2,1,2,1,1,3,"young","grün","hit"
103,2,65,8,1,202,735,4,1,6,1,1,3,"young","schwarz","hit"
103,3,1,4,1,202,691,0,0,6,1,1,3,"young","schwarz","hit"
103,3,2,4,1,202,698,4,1,2,1,1,3,"young","grün","hit"
103,3,3,8,1,202,905,4,1,4,1,1,3,"young","gelb","hit"
103,3,4,4,1,202,616,8,1,6,1,1,3,"young","schwarz","hit"
103,3,5,8,0,201,2578,4,1,2,0,1,1,"young","grün","correct rejection"
103,3,6,6,0,201,1198,8,0,1,0,1,1,"young","rot","correct rejection"
103,3,7,4,0,201,817,6,0,4,0,1,1,"young","gelb","correct rejection"
103,3,8,2,1,202,707,4,0,2,1,1,3,"young","grün","hit"
103,3,9,6,0,201,906,2,1,1,0,1,1,"young","rot","correct rejection"
103,3,10,6,1,202,1224,6,0,1,1,1,3,"young","rot","hit"
103,3,11,4,0,201,810,6,1,4,0,1,1,"young","gelb","correct rejection"
103,3,12,6,0,212,821,4,0,5,1,0,0,"young","pink","false alarm"
103,3,13,2,0,201,895,6,0,8,0,1,1,"young","türkis","correct rejection"
103,3,14,6,0,201,918,2,0,1,0,1,1,"young","rot","correct rejection"
103,3,15,4,1,202,741,6,0,3,1,1,3,"young","blau","hit"
103,3,16,6,1,202,914,4,1,2,1,1,3,"young","grün","hit"
103,3,17,6,1,202,841,6,1,4,1,1,3,"young","gelb","hit"
103,3,18,8,0,201,955,6,1,7,0,1,1,"young","orange","correct rejection"
103,3,19,4,1,202,744,8,0,3,1,1,3,"young","blau","hit"
103,3,20,6,0,201,1124,4,1,2,0,1,1,"young","grün","correct rejection"
103,3,21,6,0,201,980,6,0,2,0,1,1,"young","grün","correct rejection"
103,3,22,8,1,202,1559,6,0,7,1,1,3,"young","orange","hit"
103,3,23,6,0,201,1332,8,1,5,0,1,1,"young","pink","correct rejection"
103,3,24,8,0,201,939,6,0,8,0,1,1,"young","türkis","correct rejection"
103,3,25,6,1,202,1097,8,0,3,1,1,3,"young","blau","hit"
103,3,26,6,0,201,1239,6,1,6,0,1,1,"young","schwarz","correct rejection"
103,3,27,2,1,202,761,6,0,8,1,1,3,"young","türkis","hit"
103,3,28,8,1,202,1925,2,1,3,1,1,3,"young","blau","hit"
103,3,29,2,0,201,772,8,1,6,0,1,1,"young","schwarz","correct rejection"
103,3,30,2,0,201,792,2,0,5,0,1,1,"young","pink","correct rejection"
103,3,31,4,0,212,819,2,0,1,1,0,0,"young","rot","false alarm"
103,3,32,8,0,201,996,4,0,2,0,1,1,"young","grün","correct rejection"
103,3,33,8,1,211,1040,8,0,7,0,0,2,"young","orange","miss"
103,3,34,8,1,202,809,8,1,7,1,1,3,"young","orange","hit"
103,3,35,2,1,202,739,8,1,3,1,1,3,"young","blau","hit"
103,3,36,4,1,202,745,2,1,1,1,1,3,"young","rot","hit"
103,3,37,2,0,201,782,4,1,2,0,1,1,"young","grün","correct rejection"
103,3,38,2,1,202,689,2,0,1,1,1,3,"young","rot","hit"
103,3,39,8,0,201,809,2,1,2,0,1,1,"young","grün","correct rejection"
103,3,40,2,0,201,915,8,0,2,0,1,1,"young","grün","correct rejection"
103,3,41,4,1,202,818,2,0,6,1,1,3,"young","schwarz","hit"
103,3,42,2,1,202,748,4,1,2,1,1,3,"young","grün","hit"
103,3,43,2,0,201,747,2,1,5,0,1,1,"young","pink","correct rejection"
103,3,44,8,1,202,2448,2,0,5,1,1,3,"young","pink","hit"
103,3,45,6,1,202,945,8,1,3,1,1,3,"young","blau","hit"
103,3,46,2,0,201,750,6,1,4,0,1,1,"young","gelb","correct rejection"
103,3,47,6,1,202,732,2,0,5,1,1,3,"young","pink","hit"
103,3,48,2,1,202,1010,6,1,3,1,1,3,"young","blau","hit"
103,3,49,2,1,202,861,2,1,3,1,1,3,"young","blau","hit"
103,3,50,4,0,201,902,2,1,3,0,1,1,"young","blau","correct rejection"
103,3,51,4,0,201,709,4,0,6,0,1,1,"young","schwarz","correct rejection"
103,3,52,8,1,202,1012,4,0,6,1,1,3,"young","schwarz","hit"
103,3,53,4,0,201,757,8,1,6,0,1,1,"young","schwarz","correct rejection"
103,3,54,6,1,202,802,4,0,3,1,1,3,"young","blau","hit"
103,3,55,8,1,202,1861,6,1,7,1,1,3,"young","orange","hit"
103,3,56,8,0,201,871,8,1,3,0,1,1,"young","blau","correct rejection"
103,3,57,4,0,201,896,8,0,3,0,1,1,"young","blau","correct rejection"
103,3,58,4,1,202,760,4,0,5,1,1,3,"young","pink","hit"
103,3,59,4,0,201,932,4,1,6,0,1,1,"young","schwarz","correct rejection"
103,3,60,2,0,201,619,4,0,6,0,1,1,"young","schwarz","correct rejection"
103,3,61,8,0,212,740,2,0,2,1,0,0,"young","grün","false alarm"
103,3,62,8,0,201,714,8,0,7,0,1,1,"young","orange","correct rejection"
103,3,63,2,1,202,656,8,0,1,1,1,3,"young","rot","hit"
103,3,64,6,1,211,810,2,1,7,0,0,2,"young","orange","miss"
103,3,65,4,1,202,764,6,1,2,1,1,3,"young","grün","hit"
103,4,1,4,1,202,789,0,0,1,1,1,3,"young","rot","hit"
103,4,2,2,1,202,744,4,1,2,1,1,3,"young","grün","hit"
103,4,3,2,1,202,2229,2,1,3,1,1,3,"young","blau","hit"
103,4,4,8,0,212,728,2,1,6,1,0,0,"young","schwarz","false alarm"
103,4,5,6,1,202,1191,8,0,3,1,1,3,"young","blau","hit"
103,4,6,2,0,201,770,6,1,8,0,1,1,"young","türkis","correct rejection"
103,4,7,6,0,212,806,2,0,4,1,0,0,"young","gelb","false alarm"
103,4,8,8,1,202,816,6,0,1,1,1,3,"young","rot","hit"
103,4,9,4,1,202,1115,8,1,3,1,1,3,"young","blau","hit"
103,4,10,6,0,201,761,4,1,4,0,1,1,"young","gelb","correct rejection"
103,4,11,6,1,202,919,6,0,8,1,1,3,"young","türkis","hit"
